acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.0629,0.684,0.555,0.0018,0.565,0.7282,0.0413,0.3407,0.816,1980
0.0012,0.494,0.888,0.891,0.0906,0.8809,0.0511,0.6464,0.688,1980
0.117,0.381,0.292,0.0,0.114,0.708,0.0362,0.4483,0.164,1980
0.0002,0.44,0.697,0.0007,0.115,0.7015,0.0373,0.3526,0.732,1980
0.809,0.285,0.142,0.0001,0.0905,0.6492,0.0361,0.5656,0.15,1980
0.0013,0.487,0.936,0.0028,0.709,0.8456,0.0541,0.5313,0.447,1980
0.029,0.631,0.911,0.0002,0.0829,0.8387,0.0571,0.4753,0.547,1980
0.404,0.71,0.414,0.0001,0.0405,0.6957,0.0461,0.3808,0.807,1980
0.29,0.36,0.819,0.0,0.939,0.808,0.0593,0.3921,0.306,1980
0.0569,0.566,0.751,0.0,0.0779,0.7729,0.0587,0.6378,0.573,1980
0.635,0.655,0.541,0.0,0.131,0.7691,0.0844,0.3992,0.328,1980
0.0003,0.284,0.856,0.0,0.0532,0.7968,0.0675,0.7831,0.817,1980
0.315,0.524,0.566,0.0,0.112,0.814,0.0351,0.3747,0.429,1980
0.0063,0.707,0.688,0.546,0.144,0.8143,0.0916,0.5654,0.749,1980
0.0577,0.771,0.842,0.0013,0.0459,0.8115,0.0565,0.6467,0.962,1980
0.0679,0.658,0.94,0.0041,0.982,0.8353,0.169,0.5927,0.532,1980
0.582,0.561,0.539,0.814,0.102,0.7701,0.0338,0.3869,0.868,1980
0.0872,0.668,0.477,0.0001,0.0961,0.7205,0.0298,0.5369,0.787,1980
0.0819,0.498,0.912,0.112,0.0606,0.8029,0.0527,0.4969,0.477,1980
0.0329,0.425,0.922,0.019,0.0773,0.7923,0.0426,0.5009,0.771,1980
0.11,0.467,0.825,0.0451,0.11,0.8637,0.0317,0.3092,0.88,1980
0.736,0.785,0.301,0.127,0.123,0.7116,0.0552,0.5038,0.461,1980
0.278,0.545,0.409,0.0149,0.139,0.8251,0.0252,0.6872,0.43,1980
0.128,0.724,0.49,0.0045,0.542,0.7549,0.321,0.609,0.595,1980
0.0311,0.615,0.834,0.0,0.143,0.85,0.0318,0.5392,0.688,1980
0.289,0.497,0.436,0.903,0.0509,0.7157,0.0476,0.3479,0.458,1980
0.818,0.419,0.391,0.0,0.104,0.7957,0.028,0.4193,0.202,1980
0.0472,0.729,0.803,0.034,0.148,0.8113,0.046,0.4749,0.802,1980
0.688,0.675,0.368,0.0,0.0612,0.7621,0.0287,0.4329,0.472,1980
0.311,0.728,0.82,0.0005,0.262,0.8208,0.0485,0.5007,0.781,1980
0.305,0.333,0.712,0.95,0.359,0.6934,0.103,0.462,0.0279,1980
0.0001,0.345,0.944,0.614,0.705,0.825,0.0677,0.4013,0.496,1980
0.066,0.901,0.55,0.0011,0.0396,0.7046,0.0339,0.51,0.983,1980
0.0106,0.62,0.996,0.0,0.0583,0.8099,0.116,0.4587,0.185,1980
0.837,0.488,0.267,0.0342,0.119,0.6888,0.0451,0.3716,0.24,1980
0.204,0.64,0.777,0.0,0.0654,0.8291,0.0338,0.4368,0.679,1980
0.0082,0.336,0.884,0.0002,0.0825,0.8483,0.129,0.56,0.635,1980
0.789,0.149,0.344,0.967,0.12,0.6326,0.0584,0.3174,0.0922,1980
0.153,0.66,0.768,0.42,0.0983,0.8405,0.0417,0.537,0.624,1980
0.0028,0.131,0.916,0.286,0.173,0.7744,0.0761,0.5979,0.0349,1980
0.271,0.625,0.844,0.39,0.105,0.8211,0.0316,0.6584,0.722,1980
0.765,0.533,0.336,0.0,0.344,0.7857,0.0295,0.3382,0.354,1980
0.105,0.752,0.669,0.765,0.14,0.8076,0.0887,0.6054,0.673,1980
0.0071,0.975,0.57,0.28,0.072,0.7736,0.0481,0.5199,0.968,1980
0.515,0.756,0.411,0.0,0.084,0.7534,0.0357,0.5166,0.951,1980
0.296,0.188,0.807,0.984,0.946,0.712,0.109,0.4493,0.285,1980
0.814,0.627,0.384,0.0002,0.07,0.7337,0.0293,0.4678,0.352,1980
0.0008,0.298,0.997,0.916,0.467,0.9192,0.215,0.6237,0.575,1980
0.26,0.54,0.264,0.0,0.185,0.6328,0.0286,0.3542,0.629,1980
0.523,0.484,0.486,0.0,0.166,0.804,0.0261,0.315,0.655,1980
0.0076,0.546,0.92,0.004,0.118,0.8533,0.0726,0.5089,0.942,1980
0.0001,0.481,0.96,0.0026,0.0742,0.8378,0.058,0.5726,0.478,1980
0.443,0.703,0.537,0.0039,0.321,0.7715,0.0887,0.4527,0.836,1980
0.222,0.471,0.607,0.567,0.325,0.8083,0.0235,0.3324,0.348,1980
0.0219,0.623,0.497,0.0003,0.513,0.7209,0.055,0.3806,0.615,1980
0.737,0.699,0.329,0.0008,0.0848,0.6939,0.0361,0.5156,0.632,1980
0.855,0.322,0.0738,0.0001,0.0779,0.7102,0.0548,0.7491,0.22,1980
0.302,0.553,0.435,0.0003,0.0568,0.7856,0.0312,0.5177,0.391,1980
0.0022,0.377,0.948,0.0041,0.405,0.8811,0.0402,0.4591,0.639,1980
0.717,0.412,0.214,0.0,0.386,0.74,0.0266,0.3392,0.402,1980
0.0698,0.662,0.856,0.0,0.0929,0.7889,0.137,0.4195,0.708,1980
0.0651,0.621,0.717,0.0002,0.908,0.8168,0.0284,0.4718,0.964,1980
0.0173,0.675,0.616,0.0,0.131,0.7785,0.0769,0.5515,0.723,1980
0.0013,0.348,0.848,0.676,0.663,0.7935,0.0514,0.6564,0.533,1980
0.0018,0.375,0.663,0.0,0.169,0.7963,0.0422,0.7067,0.684,1980
0.454,0.712,0.632,0.0029,0.0415,0.7527,0.0398,0.4403,0.933,1980
0.0414,0.613,0.772,0.0,0.24,0.8305,0.0422,0.6753,0.785,1980
0.0074,0.707,0.614,0.0007,0.0455,0.7253,0.0315,0.4912,0.961,1980
0.0079,0.349,0.914,0.83,0.921,0.752,0.0731,0.5988,0.26,1980
0.2,0.349,0.589,0.287,0.125,0.775,0.0294,0.7133,0.608,1980
0.0007,0.525,0.988,0.0,0.342,0.835,0.0544,0.3964,0.355,1980
0.0538,0.604,0.808,0.45,0.0649,0.8399,0.0385,0.6179,0.448,1980
0.853,0.299,0.44,0.0,0.22,0.8202,0.0372,0.7534,0.461,1980
0.0035,0.334,0.817,0.0002,0.264,0.7743,0.0719,0.6467,0.321,1980
0.329,0.448,0.543,0.0033,0.0633,0.8143,0.0252,0.7082,0.441,1980
0.0,0.727,0.546,0.0226,0.0759,0.7775,0.0289,0.4775,0.575,1980
0.075,0.529,0.491,0.028,0.123,0.7003,0.0307,0.5354,0.609,1980
0.0653,0.548,0.586,0.0,0.424,0.8434,0.0357,0.5461,0.563,1980
0.0167,0.438,0.979,0.0408,0.3,0.8798,0.0403,0.5855,0.513,1980
0.163,0.776,0.767,0.0005,0.159,0.8109,0.0487,0.4948,0.898,1980
0.985,0.374,0.0368,0.965,0.109,0.563,0.0767,0.5109,0.0361,1980
0.17,0.261,0.908,0.901,0.498,0.735,0.082,0.4896,0.276,1980
0.0005,0.548,0.622,0.856,0.0931,0.8031,0.0464,0.4885,0.656,1980
0.0181,0.395,0.884,0.0,0.141,0.8514,0.0397,0.6276,0.529,1980
0.0008,0.335,0.708,0.0,0.0547,0.7876,0.0764,0.6282,0.516,1980
0.163,0.432,0.437,0.0001,0.232,0.759,0.029,0.3449,0.189,1980
0.303,0.792,0.509,0.0,0.0966,0.7395,0.0336,0.4663,0.931,1980
0.798,0.516,0.46,0.0,0.112,0.7551,0.0368,0.441,0.5,1980
0.0054,0.643,0.737,0.0,0.0554,0.8156,0.0312,0.4295,0.889,1980
0.0125,0.584,0.896,0.0078,0.333,0.8297,0.0963,0.5231,0.306,1980
0.128,0.37,0.93,0.0,0.0974,0.8711,0.1,0.4533,0.209,1980
0.6,0.287,0.233,0.493,0.773,0.6151,0.0365,0.5959,0.076,1980
0.0154,0.606,0.922,0.925,0.323,0.822,0.0427,0.5986,0.813,1980
0.483,0.474,0.48,0.0,0.0641,0.7562,0.0398,0.4634,0.411,1980
0.221,0.667,0.523,0.0,0.227,0.7284,0.0425,0.6773,0.9,1980
0.31,0.475,0.577,0.0,0.116,0.8451,0.0286,0.352,0.342,1980
0.0008,0.744,0.814,0.132,0.0445,0.756,0.089,0.4595,0.734,1980
0.914,0.357,0.208,0.0,0.278,0.7516,0.0363,0.4025,0.312,1980
0.604,0.663,0.515,0.0004,0.975,0.7857,0.0258,0.4083,0.473,1980
0.17,0.549,0.882,0.0012,0.383,0.7661,0.0533,0.6961,0.619,1980
0.375,0.554,0.903,0.0002,0.117,0.8464,0.0302,0.4362,0.923,1980
0.0494,0.786,0.464,0.0,0.0702,0.6925,0.0301,0.4741,0.953,1980
0.0238,0.567,0.759,0.899,0.0821,0.8002,0.0642,0.5265,0.351,1980
0.382,0.432,0.619,0.0005,0.106,0.7459,0.0491,0.4136,0.482,1980
0.109,0.573,0.905,0.0025,0.106,0.8639,0.108,0.5307,0.265,1980
0.0006,0.537,0.707,0.0003,0.0678,0.7715,0.0578,0.5509,0.96,1980
0.027,0.779,0.753,0.0001,0.0665,0.8093,0.0307,0.4352,0.751,1980
0.836,0.644,0.666,0.0124,0.17,0.8104,0.0445,0.4516,0.847,1980
0.0495,0.809,0.698,0.513,0.0562,0.8006,0.074,0.524,0.963,1980
0.324,0.396,0.732,0.0,0.203,0.8493,0.0405,0.4967,0.492,1980
0.0499,0.633,0.885,0.102,0.0464,0.8088,0.309,0.5303,0.537,1980
0.461,0.548,0.485,0.002,0.146,0.7037,0.0378,0.4989,0.922,1980
0.372,0.738,0.471,0.291,0.0683,0.6724,0.0376,0.4215,0.753,1980
0.41,0.515,0.744,0.0948,0.943,0.8171,0.0394,0.5722,0.56,1980
0.162,0.306,0.842,0.0384,0.0598,0.765,0.139,0.6286,0.466,1980
0.004,0.736,0.692,0.0206,0.0941,0.7888,0.0447,0.5009,0.898,1980
0.319,0.217,0.587,0.0,0.209,0.7562,0.0533,0.6618,0.439,1980
0.7,0.552,0.812,0.0001,0.155,0.8809,0.0607,0.3933,0.913,1980
0.776,0.653,0.28,0.0,0.0891,0.6797,0.0345,0.4719,0.402,1980
0.097,0.557,0.688,0.0001,0.0841,0.7833,0.0324,0.373,0.796,1980
0.224,0.147,0.567,0.0325,0.414,0.7692,0.0484,0.5677,0.275,1980
0.4,0.492,0.272,0.0,0.1,0.7254,0.0259,0.3343,0.48,1980
0.82,0.312,0.37,0.0178,0.0648,0.6834,0.0539,0.8272,0.559,1980
0.656,0.564,0.719,0.0011,0.309,0.815,0.0491,0.6523,0.749,1980
0.041,0.657,0.477,0.0671,0.104,0.7556,0.0621,0.7756,0.847,1980
0.349,0.794,0.898,0.0,0.0555,0.7905,0.18,0.5286,0.813,1980
0.517,0.54,0.928,0.0,0.0674,0.8799,0.119,0.6212,0.517,1980
0.304,0.644,0.39,0.0028,0.138,0.7753,0.0267,0.4526,0.297,1980
0.0014,0.484,0.819,0.0,0.198,0.8457,0.046,0.5265,0.367,1980
0.0681,0.953,0.441,0.0001,0.0635,0.8071,0.0434,0.471,0.52,1980
0.352,0.784,0.603,0.438,0.0666,0.7064,0.0522,0.494,0.245,1980
0.365,0.744,0.755,0.0159,0.0706,0.772,0.0481,0.4309,0.72,1980
0.512,0.358,0.542,0.0117,0.288,0.8221,0.0347,0.5197,0.357,1980
0.745,0.283,0.31,0.0,0.929,0.6315,0.0751,0.5036,0.433,1980
0.0183,0.775,0.202,0.808,0.0676,0.725,0.336,0.3102,0.797,1980
0.254,0.866,0.639,0.0003,0.0784,0.8178,0.0343,0.4263,0.802,1980
0.0125,0.564,0.388,0.0247,0.16,0.7073,0.0652,0.5457,0.356,1980
0.617,0.553,0.431,0.0002,0.268,0.7456,0.0301,0.5819,0.427,1980
0.022,0.58,0.753,0.0015,0.0934,0.7639,0.0479,0.4311,0.573,1980
0.0001,0.398,0.99,0.0023,0.0943,0.866,0.166,0.4156,0.603,1980
0.723,0.519,0.228,0.0032,0.108,0.6317,0.0426,0.4889,0.508,1980
0.0032,0.77,0.831,0.0675,0.0857,0.8194,0.0458,0.5307,0.94,1980
0.909,0.705,0.48,0.0047,0.0944,0.743,0.0399,0.4432,0.8,1980
0.0074,0.596,0.544,0.0002,0.0959,0.7394,0.0289,0.4291,0.933,1980
0.0014,0.289,0.696,0.0,0.195,0.804,0.0372,0.397,0.51,1980
0.0001,0.366,0.816,0.021,0.136,0.8592,0.0331,0.6231,0.608,1980
0.0055,0.506,0.733,0.0779,0.0387,0.7855,0.0346,0.5022,0.909,1980
0.0163,0.729,0.655,0.0001,0.107,0.7244,0.0316,0.5188,0.808,1980
0.427,0.464,0.339,0.0028,0.114,0.7656,0.0275,0.5377,0.133,1980
0.0114,0.566,0.716,0.0135,0.252,0.7451,0.0322,0.4089,0.902,1980
0.98,0.456,0.12,0.937,0.107,0.5762,0.0366,0.5539,0.145,1980
0.0543,0.867,0.715,0.0002,0.356,0.7938,0.127,0.3896,0.852,1980
0.82,0.261,0.236,0.0,0.084,0.7024,0.0867,0.8491,0.417,1980
0.986,0.675,0.268,0.0,0.219,0.6645,0.933,0.3969,0.492,1980
0.0709,0.761,0.361,0.0006,0.0552,0.6794,0.0348,0.4836,0.806,1980
0.0021,0.469,0.928,0.649,0.243,0.8084,0.0945,0.7023,0.719,1980
0.393,0.289,0.713,0.0,0.354,0.7895,0.058,0.3926,0.381,1980
0.357,0.277,0.289,0.0,0.141,0.7548,0.0267,0.3357,0.0559,1980
0.0262,0.629,0.807,0.0657,0.992,0.7351,0.035,0.541,0.128,1980
0.519,0.756,0.491,0.0,0.118,0.7474,0.0362,0.4823,0.725,1980
0.237,0.848,0.834,0.0,0.122,0.8374,0.0602,0.4918,0.931,1980
0.0097,0.723,0.662,0.0,0.03,0.8344,0.0321,0.5382,0.909,1980
0.186,0.79,0.461,0.0842,0.104,0.6939,0.056,0.3992,0.813,1980
0.0052,0.219,0.686,0.0007,0.0925,0.8579,0.0393,0.6,0.496,1980
0.781,0.493,0.0932,0.0001,0.102,0.6536,0.0318,0.573,0.173,1980
0.213,0.291,0.975,0.908,0.332,0.7712,0.0557,0.7386,0.127,1980
0.0002,0.296,0.916,0.0157,0.0628,0.8075,0.0554,0.4588,0.143,1980
0.617,0.521,0.538,0.0,0.12,0.8586,0.0266,0.5405,0.519,1980
0.006,0.577,0.807,0.002,0.208,0.7359,0.0371,0.5338,0.496,1980
0.0114,0.651,0.895,0.0001,0.0857,0.7701,0.0312,0.5311,0.861,1980
0.494,0.651,0.533,0.0007,0.152,0.8071,0.0491,0.6586,0.734,1980
0.0072,0.485,0.675,0.0,0.087,0.7781,0.0314,0.4604,0.867,1980
0.343,0.629,0.495,0.0,0.0856,0.7984,0.0555,0.7317,0.963,1980
0.0892,0.78,0.648,0.0,0.368,0.7399,0.0683,0.4872,0.751,1980
0.469,0.472,0.574,0.0,0.0677,0.8423,0.0272,0.3547,0.409,1980
0.882,0.574,0.415,0.0107,0.0986,0.7038,0.065,0.3571,0.608,1980
0.0159,0.667,0.673,0.0011,0.0922,0.7115,0.033,0.5063,0.857,1980
0.0004,0.452,0.612,0.0392,0.0385,0.7145,0.0279,0.6221,0.851,1980
0.979,0.702,0.292,0.269,0.29,0.7645,0.0482,0.4595,0.923,1980
0.194,0.544,0.266,0.0001,0.0702,0.7557,0.0268,0.4374,0.343,1980
0.115,0.696,0.692,0.0,0.142,0.8335,0.0836,0.4614,0.843,1980
0.243,0.634,0.506,0.0025,0.278,0.7479,0.0364,0.5289,0.59,1980
0.0341,0.538,0.484,0.472,0.0986,0.6413,0.0406,0.4798,0.8,1980
0.0052,0.489,0.703,0.0002,0.179,0.8208,0.0414,0.4564,0.324,1980
0.158,0.789,0.721,0.0,0.132,0.8214,0.0376,0.5129,0.616,1980
0.901,0.39,0.265,0.0585,0.173,0.6671,0.0344,0.5926,0.145,1980
0.938,0.392,0.124,0.0,0.134,0.7023,0.0424,0.5015,0.141,1980
0.424,0.477,0.696,0.0,0.314,0.7442,0.0315,0.6957,0.879,1980
0.242,0.753,0.386,0.0,0.138,0.6913,0.0403,0.5545,0.669,1980
0.701,0.511,0.306,0.0,0.0732,0.7393,0.0295,0.4742,0.224,1980
0.229,0.863,0.826,0.0,0.0663,0.8536,0.0816,0.4873,0.596,1980
0.276,0.592,0.604,0.0,0.23,0.867,0.04,0.3258,0.903,1980
0.372,0.365,0.708,0.0003,0.0835,0.8428,0.0383,0.5962,0.242,1980
0.0501,0.666,0.501,0.0004,0.0389,0.7529,0.0289,0.5355,0.603,1980
0.459,0.639,0.358,0.0,0.136,0.8034,0.0355,0.387,0.426,1980
0.0,0.374,0.983,0.0655,0.926,0.8405,0.11,0.5957,0.181,1980
0.0106,0.809,0.588,0.0,0.0686,0.8311,0.0799,0.3155,0.629,1980
0.94,0.291,0.0648,0.93,0.345,0.584,0.0342,0.4581,0.347,1980
0.0001,0.257,0.969,0.0002,0.157,0.8623,0.0762,0.6488,0.522,1980
0.0069,0.687,0.697,0.0001,0.062,0.7943,0.0433,0.5281,0.793,1980
0.0013,0.436,0.641,0.0001,0.115,0.796,0.0414,0.3185,0.591,1980
0.0623,0.766,0.485,0.0067,0.0593,0.7595,0.0394,0.4729,0.633,1980
0.156,0.555,0.383,0.0,0.0758,0.7047,0.0409,0.5319,0.669,1980
0.271,0.412,0.0943,0.0001,0.0942,0.6786,0.0296,0.2839,0.172,1980
0.0926,0.357,0.612,0.696,0.165,0.7473,0.0301,0.6278,0.665,1980
0.001,0.328,0.833,0.0,0.111,0.8349,0.0489,0.6545,0.539,1980
0.634,0.498,0.462,0.0,0.206,0.7494,0.17,0.4021,0.837,1980
0.386,0.67,0.556,0.0003,0.0905,0.8169,0.025,0.4533,0.892,1980
0.464,0.646,0.518,0.386,0.101,0.7206,0.0368,0.6869,0.964,1980
0.922,0.296,0.109,0.137,0.103,0.5056,0.0511,0.6876,0.039,1980
0.0843,0.606,0.557,0.0001,0.103,0.8044,0.0237,0.4331,0.643,1980
0.917,0.322,0.308,0.0,0.14,0.7719,0.0318,0.51,0.078,1980
0.082,0.576,0.619,0.0,0.101,0.7707,0.0389,0.3737,0.614,1980
0.0002,0.296,0.916,0.0157,0.0628,0.8075,0.0554,0.4588,0.143,1980
0.789,0.339,0.147,0.802,0.121,0.6556,0.0359,0.5063,0.227,1980
0.0009,0.574,0.875,0.015,0.12,0.8449,0.0414,0.4214,0.848,1980
0.028,0.666,0.826,0.0,0.182,0.8682,0.0441,0.5981,0.808,1980
0.157,0.235,0.621,0.0002,0.1,0.791,0.0377,0.3287,0.362,1980
0.0167,0.872,0.434,0.0,0.0911,0.7589,0.188,0.3079,0.458,1980
0.328,0.721,0.473,0.0002,0.0591,0.7752,0.0308,0.5339,0.346,1980
0.839,0.799,0.453,0.628,0.218,0.7896,0.0418,0.3334,0.906,1980
0.033,0.556,0.878,0.0004,0.24,0.8212,0.0351,0.5808,0.961,1980
0.677,0.571,0.219,0.0016,0.0821,0.7064,0.0269,0.4007,0.168,1980
0.0009,0.86,0.545,0.0,0.45,0.7754,0.0912,0.5093,0.723,1980
0.0025,0.412,0.777,0.784,0.851,0.7608,0.0319,0.5297,0.646,1980
0.0,0.216,0.948,0.0063,0.249,0.7997,0.0729,0.6137,0.338,1980
0.0082,0.474,0.759,0.0003,0.236,0.7807,0.0312,0.3701,0.876,1980
0.483,0.611,0.453,0.0,0.0774,0.7614,0.0434,0.4872,0.321,1980
0.325,0.347,0.26,0.0,0.335,0.7402,0.0304,0.5941,0.225,1980
0.0473,0.549,0.679,0.0886,0.0601,0.7978,0.0411,0.2679,0.689,1980
0.634,0.634,0.337,0.0001,0.6,0.8094,0.0301,0.3394,0.478,1980
0.331,0.511,0.435,0.0,0.115,0.7512,0.0274,0.5642,0.135,1980
0.908,0.12,0.0841,0.512,0.0743,0.5957,0.0401,0.3253,0.036,1980
0.0255,0.599,0.905,0.0,0.115,0.8293,0.0397,0.5305,0.45,1980
0.157,0.568,0.861,0.0,0.504,0.8683,0.0511,0.4872,0.571,1980
0.821,0.581,0.242,0.632,0.0979,0.6784,0.0479,0.5096,0.309,1980
0.782,0.487,0.55,0.0,0.268,0.7572,0.0346,0.6545,0.896,1980
0.0265,0.571,0.871,0.0,0.102,0.8421,0.0621,0.491,0.749,1980
0.0092,0.7,0.721,0.0009,0.0599,0.7251,0.0549,0.4989,0.787,1980
0.378,0.651,0.294,0.0001,0.0669,0.7413,0.0366,0.592,0.554,1980
0.0154,0.761,0.692,0.0001,0.0447,0.8478,0.0417,0.3989,0.882,1980
0.0001,0.503,0.891,0.772,0.468,0.8775,0.0311,0.4364,0.485,1980
0.0008,0.452,0.884,0.0001,0.349,0.86,0.0491,0.7223,0.808,1980
0.215,0.735,0.779,0.0001,0.0528,0.8857,0.065,0.404,0.975,1980
0.194,0.438,0.691,0.0,0.112,0.8275,0.0282,0.4243,0.941,1980
0.296,0.51,0.958,0.385,0.216,0.8373,0.0569,0.4773,0.511,1980
0.892,0.291,0.298,0.948,0.134,0.7114,0.0326,0.5378,0.15,1980
0.819,0.466,0.0956,0.0,0.116,0.6552,0.0387,0.5291,0.125,1980
0.0831,0.759,0.554,0.0,0.0895,0.7021,0.0349,0.5203,0.913,1980
0.419,0.586,0.31,0.387,0.14,0.6249,0.0292,0.5306,0.231,1980
0.0036,0.394,0.976,0.0018,0.107,0.8343,0.124,0.6522,0.434,1980
0.0961,0.587,0.684,0.0001,0.382,0.806,0.0297,0.5001,0.621,1980
0.0035,0.746,0.675,0.054,0.278,0.7639,0.0476,0.6542,0.92,1980
0.0004,0.467,0.937,0.0011,0.249,0.8199,0.0339,0.6159,0.955,1980
0.0057,0.358,0.974,0.0,0.935,0.7457,0.386,0.4036,0.0636,1980
0.0808,0.81,0.635,0.0626,0.101,0.8161,0.0513,0.4583,0.691,1980
0.0014,0.403,0.763,0.0001,0.074,0.8295,0.038,0.3997,0.8,1980
0.0077,0.203,0.924,0.0006,0.135,0.8278,0.169,0.701,0.412,1980
0.0272,0.624,0.889,0.0012,0.365,0.7387,0.0364,0.5188,0.925,1980
0.181,0.52,0.605,0.699,0.0623,0.7672,0.0353,0.4927,0.77,1980
0.0,0.165,0.965,0.673,0.224,0.8651,0.0505,0.6274,0.75,1980
0.989,0.328,0.0379,0.914,0.116,0.4524,0.0413,0.2635,0.282,1980
0.0003,0.401,0.923,0.269,0.385,0.7879,0.0473,0.3859,0.815,1980
0.0408,0.837,0.625,0.0006,0.288,0.8215,0.0892,0.4934,0.808,1980
0.798,0.638,0.279,0.0,0.116,0.759,0.078,0.451,0.62,1980
0.603,0.417,0.239,0.0,0.0541,0.7136,0.0298,0.3096,0.274,1980
0.0377,0.558,0.697,0.0,0.168,0.7412,0.0691,0.3752,0.685,1980
0.0023,0.673,0.492,0.0026,0.111,0.7145,0.0504,0.5578,0.655,1980
0.878,0.529,0.165,0.8,0.123,0.7006,0.0362,0.487,0.194,1980
0.0005,0.617,0.739,0.0007,0.344,0.834,0.0327,0.4827,0.467,1980
0.0101,0.307,0.894,0.007,0.794,0.7858,0.0706,0.5099,0.535,1980
0.0839,0.694,0.835,0.0,0.066,0.842,0.0291,0.4574,0.883,1980
0.0311,0.564,0.804,0.81,0.0463,0.7551,0.0733,0.5068,0.397,1980
0.182,0.767,0.591,0.0004,0.0869,0.7082,0.0299,0.5767,0.817,1980
0.0507,0.562,0.873,0.0,0.658,0.8186,0.054,0.6192,0.911,1980
0.0051,0.781,0.456,0.0,0.113,0.7103,0.03,0.4998,0.511,1980
0.995,0.133,0.155,0.788,0.11,0.6626,0.0476,0.3504,0.0393,1980
0.582,0.348,0.434,0.0,0.109,0.8273,0.034,0.4904,0.0853,1980
0.656,0.343,0.528,0.0,0.244,0.7755,0.0657,0.5881,0.175,1980
0.434,0.48,0.586,0.0,0.978,0.7378,0.122,0.3306,0.528,1980
0.238,0.682,0.458,0.627,0.0988,0.7503,0.0285,0.3888,0.321,1980
0.0006,0.337,0.95,0.0003,0.846,0.8173,0.127,0.4724,0.238,1980
0.984,0.702,0.322,0.888,0.109,0.6383,0.0803,0.5285,0.976,1980
0.001,0.348,0.759,0.0,0.13,0.8442,0.0465,0.522,0.592,1980
0.106,0.663,0.511,0.0,0.0769,0.8027,0.0293,0.513,0.687,1980
0.399,0.424,0.943,0.0,0.395,0.8727,0.18,0.5661,0.393,1980
0.0461,0.472,0.46,0.0018,0.0729,0.7875,0.0314,0.4689,0.375,1980
0.366,0.327,0.315,0.0,0.0447,0.6921,0.0329,0.3898,0.0961,1980
0.0547,0.749,0.893,0.0,0.0539,0.8525,0.035,0.506,0.968,1980
0.0186,0.333,0.817,0.0004,0.0916,0.7983,0.0425,0.3262,0.41,1980
0.0079,0.872,0.601,0.447,0.0648,0.8159,0.05,0.5107,0.935,1980
0.108,0.638,0.7,0.0,0.115,0.8587,0.0365,0.4923,0.534,1980
0.102,0.655,0.447,0.0,0.337,0.6839,0.0293,0.4074,0.936,1980
0.0034,0.398,0.922,0.0,0.104,0.8111,0.0427,0.4603,0.713,1980
0.0717,0.714,0.509,0.227,0.304,0.711,0.0352,0.4914,0.908,1980
0.502,0.672,0.465,0.0,0.124,0.7285,0.03,0.4966,0.522,1980
0.0177,0.847,0.627,0.0018,0.105,0.7684,0.0326,0.4474,0.965,1980
0.879,0.353,0.346,0.0523,0.607,0.7864,0.0287,0.3971,0.125,1980
0.0353,0.348,0.941,0.0,0.246,0.8175,0.0748,0.6474,0.634,1980
0.0222,0.565,0.966,0.0,0.166,0.8537,0.0634,0.5116,0.796,1980
0.927,0.224,0.101,0.0027,0.0975,0.7354,0.0375,0.3082,0.0501,1980
0.518,0.615,0.317,0.0,0.043,0.6358,0.0365,0.3365,0.631,1980
0.0486,0.347,0.721,0.0003,0.184,0.8762,0.0295,0.5587,0.118,1980
0.807,0.744,0.527,0.0,0.086,0.7545,0.084,0.4965,0.715,1980
0.0236,0.914,0.589,0.0003,0.0987,0.7468,0.141,0.4088,0.726,1980
0.0001,0.582,0.832,0.0021,0.0472,0.8258,0.0501,0.529,0.724,1980
0.0002,0.393,0.91,0.441,0.205,0.707,0.0757,0.4198,0.377,1980
0.0061,0.491,0.551,0.0003,0.127,0.7885,0.0331,0.4861,0.349,1980
0.314,0.569,0.646,0.0,0.057,0.8261,0.0898,0.7267,0.838,1980
0.94,0.912,0.232,0.0024,0.0776,0.6197,0.0801,0.4836,0.681,1980
0.0391,0.571,0.749,0.0001,0.193,0.8092,0.0409,0.6913,0.897,1980
0.379,0.706,0.452,0.0002,0.106,0.6581,0.0587,0.3701,0.893,1980
0.175,0.78,0.419,0.0003,0.0693,0.7012,0.302,0.5969,0.83,1980
0.216,0.877,0.423,0.0018,0.0838,0.7504,0.0405,0.5259,0.62,1980
0.0004,0.291,0.901,0.797,0.339,0.7777,0.119,0.3717,0.25,1980
0.815,0.543,0.445,0.0001,0.135,0.7341,0.0598,0.3264,0.736,1980
0.201,0.59,0.762,0.0205,0.912,0.7339,0.342,0.4898,0.885,1980
0.256,0.556,0.538,0.0001,0.275,0.7142,0.0621,0.5671,0.516,1980
0.541,0.754,0.286,0.0001,0.181,0.7138,0.0519,0.3928,0.734,1980
0.0001,0.243,0.86,0.0398,0.238,0.7666,0.0727,0.5569,0.328,1980
0.106,0.757,0.77,0.0009,0.445,0.8337,0.0286,0.4798,0.601,1980
0.153,0.637,0.383,0.0076,0.168,0.7401,0.0724,0.6246,0.719,1980
0.0998,0.272,0.684,0.0145,0.946,0.7873,0.0505,0.5862,0.279,1980
0.676,0.316,0.376,0.0,0.175,0.7392,0.0296,0.3749,0.288,1980
0.0114,0.366,0.983,0.0002,0.717,0.8494,0.104,0.626,0.399,1980
