acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.387,0.761,0.256,0.0,0.209,0.7089,0.937,0.3285,0.519,1920
0.996,0.434,0.045,0.814,0.0972,0.5562,0.0409,0.3103,0.224,1920
0.995,0.417,0.2,0.959,0.105,0.6089,0.052,0.2744,0.68,1920
0.996,0.28,0.0109,0.94,0.223,0.55,0.0401,0.3221,0.0388,1920
0.982,0.344,0.25,0.914,0.237,0.6969,0.0301,0.3375,0.373,1920
0.992,0.35,0.0119,0.912,0.143,0.5085,0.0425,0.3223,0.135,1920
0.991,0.331,0.0856,0.928,0.1,0.654,0.0344,0.417,0.0839,1920
0.995,0.381,0.0739,0.934,0.198,0.5218,0.0365,0.4078,0.192,1920
0.978,0.231,0.2,0.94,0.1,0.5468,0.0428,0.319,0.369,1920
0.995,0.287,0.0495,0.913,0.159,0.5317,0.0512,0.3191,0.0886,1920
0.995,0.242,0.196,0.96,0.344,0.6103,0.0517,0.3898,0.279,1920
0.994,0.353,0.264,0.922,0.0665,0.6949,0.0335,0.3516,0.269,1920
0.994,0.42,0.109,0.904,0.238,0.665,0.0377,0.2477,0.11,1920
0.996,0.434,0.111,0.885,0.38,0.6329,0.0456,0.3234,0.145,1920
0.994,0.37,0.0616,0.848,0.429,0.5527,0.0433,0.3326,0.202,1920
0.986,0.353,0.402,0.868,0.279,0.7244,0.0364,0.539,0.109,1920
0.989,0.345,0.193,0.94,0.157,0.6411,0.0336,0.351,0.584,1920
0.993,0.373,0.072,0.874,0.0879,0.5942,0.0315,0.3975,0.084,1920
0.988,0.437,0.328,0.875,0.285,0.6853,0.0292,0.3176,0.434,1920
0.982,0.198,0.0582,0.938,0.104,0.4955,0.0355,0.2899,0.204,1920
0.989,0.279,0.221,0.902,0.108,0.6484,0.0327,0.6964,0.39,1920
0.991,0.3,0.142,0.902,0.14,0.6789,0.0376,0.3676,0.108,1920
0.964,0.308,0.3,0.948,0.233,0.5713,0.0487,0.3465,0.266,1920
0.994,0.399,0.0447,0.899,0.108,0.6102,0.0392,0.3008,0.0433,1920
0.995,0.404,0.121,0.907,0.0953,0.6301,0.0414,0.5543,0.048,1920
0.993,0.281,0.0098,0.899,0.13,0.5367,0.0364,0.3143,0.0871,1920
0.977,0.37,0.218,0.872,0.0898,0.6396,0.0321,0.3602,0.411,1920
0.975,0.197,0.234,0.903,0.129,0.6715,0.0392,0.3416,0.259,1920
0.82,0.577,0.266,0.0108,0.326,0.8027,0.0344,0.672,0.607,1920
0.992,0.282,0.0141,0.887,0.0483,0.5046,0.0427,0.3746,0.157,1920
0.992,0.5,0.284,0.0008,0.158,0.6588,0.258,0.3228,0.46,1920
0.988,0.454,0.187,0.887,0.698,0.6266,0.05,0.4723,0.168,1920
0.823,0.677,0.324,0.0,0.118,0.6494,0.95,0.5917,0.774,1920
0.993,0.846,0.135,0.674,0.121,0.7688,0.148,0.4821,0.698,1920
0.995,0.424,0.12,0.911,0.0915,0.6383,0.0593,0.2602,0.266,1920
0.967,0.837,0.554,0.894,0.0934,0.8131,0.057,0.4929,0.892,1920
0.932,0.746,0.281,0.0008,0.134,0.7629,0.0385,0.4117,0.765,1920
0.994,0.674,0.299,0.0312,0.115,0.7511,0.0833,0.4976,0.523,1920
0.988,0.104,0.213,0.896,0.0804,0.6921,0.0451,0.3089,0.0324,1920
0.995,0.832,0.158,0.862,0.11,0.7015,0.226,0.4772,0.659,1920
0.994,0.271,0.0428,0.867,0.0854,0.4906,0.0398,0.3451,0.139,1920
0.994,0.245,0.0364,0.872,0.191,0.5658,0.0366,0.2749,0.0495,1920
0.986,0.711,0.315,0.915,0.137,0.7637,0.119,0.474,0.832,1920
0.986,0.695,0.773,0.903,0.253,0.8482,0.0373,0.4668,0.692,1920
0.994,0.636,0.257,0.336,0.125,0.8116,0.0445,0.4774,0.799,1920
0.991,0.237,0.0166,0.891,0.0694,0.433,0.0518,0.2642,0.0747,1920
0.989,0.368,0.124,0.892,0.105,0.5991,0.0371,0.5261,0.266,1920
0.986,0.292,0.451,0.855,0.219,0.79,0.0336,0.34,0.759,1920
0.995,0.25,0.0121,0.898,0.0871,0.4824,0.0363,0.4161,0.0811,1920
0.991,0.303,0.454,0.851,0.938,0.6703,0.0651,0.3794,0.185,1920
0.993,0.384,0.262,0.913,0.275,0.6622,0.0371,0.5676,0.123,1920
0.992,0.523,0.2,0.856,0.238,0.6368,0.0379,0.4517,0.501,1920
0.975,0.502,0.188,0.0386,0.173,0.628,0.0413,0.4531,0.374,1920
0.0027,0.81,0.73,0.86,0.091,0.7965,0.0822,0.5045,0.663,1920
0.993,0.36,0.126,0.915,0.243,0.5226,0.0341,0.5799,0.771,1920
0.993,0.501,0.285,0.913,0.131,0.715,0.415,0.7059,0.496,1920
0.993,0.511,0.134,0.0507,0.776,0.6401,0.0368,0.4508,0.336,1920
0.675,0.732,0.222,0.0,0.334,0.6253,0.955,0.3311,0.737,1920
0.992,0.549,0.258,0.198,0.145,0.7696,0.0567,0.554,0.638,1920
0.995,0.377,0.0216,0.899,0.127,0.4903,0.0596,0.4037,0.0594,1920
0.993,0.372,0.0945,0.941,0.189,0.584,0.0317,0.2426,0.0791,1920
0.986,0.719,0.334,0.186,0.218,0.7502,0.0334,0.4305,0.73,1920
0.948,0.7,0.518,0.0,0.296,0.7649,0.363,0.3414,0.9,1920
0.991,0.303,0.454,0.851,0.938,0.6703,0.0651,0.3794,0.185,1920
0.993,0.765,0.219,0.0032,0.112,0.7664,0.0756,0.4864,0.763,1920
0.972,0.178,0.206,0.911,0.511,0.6749,0.0457,0.3728,0.0371,1920
0.995,0.452,0.126,0.937,0.705,0.6108,0.0508,0.5779,0.255,1920
0.99,0.783,0.28,0.385,0.286,0.8271,0.0566,0.4649,0.763,1920
0.993,0.613,0.338,0.0005,0.157,0.662,0.0715,0.5351,0.844,1920
0.995,0.41,0.176,0.879,0.241,0.5785,0.0581,0.3214,0.346,1920
0.99,0.343,0.0614,0.0275,0.0644,0.6408,0.0495,0.5444,0.0391,1920
0.989,0.356,0.0893,0.901,0.0941,0.6162,0.0633,0.307,0.101,1920
0.992,0.244,0.0079,0.934,0.0878,0.4308,0.034,0.3812,0.0691,1920
0.993,0.48,0.0902,0.912,0.184,0.6733,0.0439,0.4891,0.112,1920
0.995,0.802,0.259,0.831,0.116,0.7245,0.143,0.4694,0.696,1920
0.931,0.619,0.374,0.26,0.263,0.7388,0.0301,0.4504,0.864,1920
0.675,0.715,0.234,0.0,0.353,0.6287,0.937,0.4677,0.717,1920
0.983,0.845,0.286,0.0001,0.124,0.7788,0.217,0.4607,0.751,1920
0.995,0.361,0.165,0.413,0.206,0.7736,0.0575,0.3002,0.659,1920
0.995,0.206,0.0281,0.0117,0.0656,0.5428,0.0416,0.6989,0.147,1920
0.993,0.28,0.0436,0.885,0.0865,0.5331,0.0393,0.3322,0.182,1920
0.985,0.6,0.0755,0.0,0.296,0.6892,0.125,0.2255,0.493,1920
0.994,0.336,0.0304,0.846,0.0679,0.5649,0.0548,0.3203,0.137,1920
0.992,0.707,0.18,0.527,0.11,0.6361,0.186,0.5144,0.737,1920
0.834,0.657,0.323,0.0,0.375,0.756,0.044,0.4724,0.701,1920
0.925,0.553,0.238,0.926,0.0917,0.7188,0.0465,0.4183,0.657,1920
0.995,0.32,0.125,0.955,0.106,0.6563,0.0338,0.4228,0.554,1920
0.965,0.694,0.31,0.0293,0.275,0.7421,0.0603,0.5731,0.703,1920
0.98,0.313,0.0577,0.795,0.287,0.5518,0.0289,0.3234,0.229,1920
0.695,0.679,0.22,0.0,0.234,0.6585,0.945,0.3644,0.736,1920
0.996,0.315,0.0239,0.937,0.0902,0.5362,0.0427,0.2788,0.136,1920
0.993,0.332,0.0899,0.909,0.143,0.5905,0.0344,0.4453,0.155,1920
0.995,0.697,0.121,0.866,0.202,0.7002,0.119,0.4849,0.843,1920
0.992,0.283,0.176,0.928,0.089,0.6956,0.0451,0.2756,0.0399,1920
0.992,0.283,0.0189,0.921,0.889,0.4167,0.0536,0.3085,0.0719,1920
0.995,0.728,0.204,0.0089,0.259,0.7486,0.0659,0.4875,0.655,1920
0.991,0.443,0.0531,0.861,0.131,0.5464,0.0482,0.215,0.11,1920
0.994,0.342,0.06,0.231,0.113,0.6879,0.0495,0.3095,0.14,1920
0.995,0.805,0.191,0.201,0.113,0.6995,0.046,0.4205,0.595,1920
0.992,0.506,0.0151,0.868,0.104,0.6355,0.117,0.5581,0.584,1920
0.0276,0.782,0.7,0.876,0.0765,0.8923,0.0443,0.4915,0.353,1920
0.996,0.329,0.0119,0.888,0.084,0.445,0.0455,0.3059,0.0392,1920
0.992,0.84,0.342,0.111,0.137,0.8544,0.182,0.4953,0.657,1920
0.987,0.364,0.193,0.898,0.201,0.6885,0.0479,0.3999,0.781,1920
0.993,0.299,0.0441,0.893,0.67,0.551,0.0375,0.3728,0.128,1920
0.808,0.727,0.307,0.0,0.166,0.6381,0.95,0.3012,0.805,1920
0.842,0.546,0.208,0.0,0.157,0.7486,0.0601,0.3853,0.671,1920
0.99,0.266,0.211,0.852,0.168,0.6646,0.0349,0.3168,0.0575,1920
0.646,0.679,0.242,0.0,0.168,0.6474,0.949,0.3234,0.821,1920
0.965,0.269,0.287,0.929,0.279,0.714,0.0326,0.3739,0.105,1920
0.994,0.588,0.163,0.914,0.111,0.5724,0.0655,0.4887,0.633,1920
0.994,0.515,0.0989,0.889,0.107,0.5908,0.114,0.3612,0.427,1920
0.991,0.375,0.0779,0.918,0.124,0.5782,0.0398,0.3267,0.24,1920
0.994,0.527,0.0935,0.921,0.108,0.6218,0.0927,0.2921,0.433,1920
0.988,0.343,0.224,0.866,0.46,0.6347,0.0373,0.322,0.352,1920
0.993,0.227,0.183,0.395,0.126,0.6459,0.0421,0.2802,0.0971,1920
0.995,0.449,0.0927,0.892,0.157,0.6171,0.0523,0.3021,0.0382,1920
0.987,0.257,0.424,0.827,0.202,0.7244,0.0334,0.329,0.228,1920
0.993,0.332,0.0899,0.909,0.143,0.5905,0.0344,0.4453,0.155,1920
0.992,0.434,0.228,0.859,0.746,0.6691,0.0354,0.4315,0.098,1920
0.988,0.663,0.324,0.0,0.267,0.7069,0.0959,0.5499,0.903,1920
0.994,0.787,0.0457,0.115,0.208,0.6034,0.138,0.4912,0.659,1920
0.992,0.69,0.0761,0.0174,0.188,0.7467,0.0983,0.4686,0.626,1920
0.995,0.324,0.0829,0.913,0.116,0.5482,0.0382,0.5614,0.399,1920
0.397,0.809,0.86,0.0,0.15,0.9025,0.344,0.5121,0.733,1920
0.995,0.345,0.006,0.83,0.0667,0.4834,0.0634,0.351,0.207,1920
0.995,0.425,0.046,0.87,0.151,0.5753,0.0517,0.2927,0.202,1920
0.991,0.288,0.241,0.849,0.111,0.6806,0.0358,0.2998,0.0482,1920
0.291,0.643,0.248,0.0,0.46,0.6479,0.93,0.3461,0.78,1920
0.947,0.621,0.0767,0.0,0.104,0.6557,0.0914,0.4743,0.403,1920
0.988,0.355,0.516,0.9,0.0607,0.8379,0.0628,0.7244,0.784,1920
0.431,0.648,0.263,0.0,0.638,0.6341,0.917,0.3587,0.734,1920
0.0125,0.692,0.23,0.0,0.0966,0.6036,0.939,0.4229,0.662,1920
0.241,0.476,0.912,0.0,0.38,0.8931,0.225,0.3757,0.926,1920
0.0326,0.629,0.258,0.0,0.187,0.6073,0.949,0.691,0.709,1920
0.835,0.493,0.438,0.911,0.114,0.7372,0.0458,0.5097,0.542,1920
0.993,0.681,0.131,0.0,0.118,0.7353,0.0574,0.4226,0.542,1920
0.992,0.571,0.231,0.928,0.114,0.7049,0.22,0.7232,0.637,1920
0.994,0.846,0.197,0.702,0.142,0.6858,0.369,0.4206,0.865,1920
0.975,0.612,0.0942,0.0016,0.0522,0.6954,0.0692,0.5707,0.446,1920
0.995,0.749,0.165,0.817,0.109,0.7178,0.0819,0.4739,0.627,1920
0.327,0.646,0.22,0.0,0.644,0.627,0.945,0.657,0.7,1920
0.217,0.676,0.207,0.0,0.541,0.6099,0.932,0.3496,0.698,1920
0.0641,0.754,0.296,0.0,0.128,0.6667,0.928,0.4186,0.611,1920
0.02,0.705,0.247,0.0,0.0747,0.6274,0.942,0.4332,0.609,1920
0.0587,0.707,0.277,0.0,0.108,0.6353,0.947,0.4201,0.491,1920
0.986,0.672,0.265,0.864,0.111,0.6933,0.11,0.4834,0.636,1920
0.992,0.428,0.271,0.862,0.189,0.7289,0.0755,0.5375,0.35,1920
0.0066,0.708,0.218,0.0,0.308,0.6029,0.96,0.262,0.636,1920
0.984,0.553,0.194,0.128,0.213,0.6827,0.152,0.7359,0.791,1920
0.262,0.707,0.197,0.0,0.304,0.5975,0.82,0.4347,0.603,1920
0.99,0.775,0.268,0.0348,0.118,0.7664,0.105,0.4987,0.886,1920
0.706,0.523,0.346,0.0244,0.0977,0.7171,0.0456,0.4716,0.296,1920
0.366,0.653,0.32,0.0,0.293,0.6804,0.944,0.3682,0.484,1920
0.968,0.612,0.315,0.343,0.103,0.8501,0.0775,0.4676,0.78,1920
0.421,0.722,0.201,0.0,0.341,0.6334,0.917,0.5096,0.784,1920
0.994,0.697,0.146,0.035,0.149,0.6069,0.0768,0.5272,0.802,1920
0.0363,0.723,0.227,0.0,0.335,0.6478,0.949,0.384,0.709,1920
0.0894,0.632,0.27,0.0,0.156,0.6696,0.952,0.3258,0.68,1920
0.0824,0.761,0.271,0.0,0.357,0.6529,0.92,0.3948,0.684,1920
0.958,0.789,0.236,0.396,0.114,0.7352,0.0678,0.4811,0.843,1920
0.986,0.808,0.289,0.826,0.116,0.7344,0.174,0.493,0.896,1920
0.995,0.734,0.162,0.84,0.112,0.7111,0.122,0.451,0.921,1920
0.0923,0.702,0.16,0.0,0.428,0.5616,0.802,0.3316,0.577,1920
0.994,0.734,0.215,0.648,0.234,0.7436,0.117,0.4858,0.688,1920
0.477,0.742,0.28,0.0,0.645,0.6662,0.892,0.4039,0.858,1920
0.995,0.629,0.107,0.0267,0.0958,0.5707,0.342,0.5009,0.716,1920
0.991,0.352,0.119,0.417,0.283,0.6865,0.0415,0.7203,0.375,1920
0.238,0.673,0.167,0.0,0.456,0.5602,0.864,0.596,0.528,1920
0.979,0.692,0.272,0.169,0.361,0.8028,0.173,0.4799,0.529,1920
0.992,0.571,0.203,0.574,0.107,0.7451,0.124,0.8619,0.835,1920
0.995,0.708,0.164,0.419,0.105,0.5817,0.112,0.5289,0.762,1920
0.0332,0.629,0.32,0.0,0.296,0.5908,0.959,0.3411,0.499,1920
0.525,0.639,0.185,0.0,0.87,0.6004,0.933,0.3458,0.842,1920
0.991,0.632,0.144,0.794,0.0908,0.7231,0.0321,0.4026,0.43,1920
0.986,0.853,0.38,0.232,0.325,0.8256,0.0958,0.4954,0.788,1920
0.542,0.636,0.227,0.0,0.373,0.6429,0.886,0.3402,0.817,1920
0.389,0.708,0.251,0.0,0.56,0.6268,0.875,0.5504,0.684,1920
0.988,0.356,0.0644,0.593,0.172,0.6472,0.0323,0.572,0.274,1920
0.995,0.71,0.0968,0.456,0.105,0.6084,0.511,0.5054,0.762,1920
0.991,0.563,0.294,0.0089,0.16,0.7204,0.116,0.6942,0.659,1920
0.995,0.753,0.188,0.467,0.111,0.7401,0.081,0.5001,0.627,1920
0.993,0.476,0.128,0.949,0.109,0.6518,0.0357,0.2883,0.48,1920
0.0246,0.793,0.221,0.0,0.285,0.6337,0.932,0.2001,0.639,1920
0.992,0.55,0.459,0.622,0.392,0.8034,0.061,0.7193,0.907,1920
0.263,0.664,0.247,0.0,0.71,0.6406,0.921,0.625,0.401,1920
0.082,0.703,0.25,0.0,0.344,0.6632,0.948,0.4258,0.762,1920
0.993,0.639,0.239,0.872,0.128,0.7147,0.0926,0.4125,0.69,1920
0.0348,0.725,0.276,0.0,0.0858,0.637,0.919,0.5041,0.656,1920
0.983,0.697,0.272,0.332,0.0978,0.8436,0.0455,0.4855,0.795,1920
0.995,0.234,0.34,0.626,0.306,0.7446,0.044,0.3632,0.0798,1920
0.0459,0.723,0.304,0.0,0.178,0.6394,0.891,0.5029,0.641,1920
0.0376,0.712,0.122,0.0,0.334,0.5989,0.954,0.2955,0.595,1920
0.995,0.661,0.131,0.845,0.115,0.7131,0.0614,0.4778,0.667,1920
0.983,0.413,0.126,0.268,0.276,0.6518,0.0446,0.2915,0.197,1920
0.0124,0.691,0.244,0.0,0.433,0.6027,0.954,0.3378,0.752,1920
0.992,0.262,0.334,0.85,0.128,0.7568,0.0375,0.2977,0.0875,1920
0.995,0.761,0.204,0.918,0.143,0.763,0.0809,0.5088,0.957,1920
0.51,0.641,0.278,0.0,0.482,0.6446,0.916,0.3542,0.596,1920
0.0389,0.722,0.303,0.0,0.327,0.6506,0.917,0.506,0.658,1920
0.994,0.805,0.186,0.121,0.337,0.7467,0.0908,0.4853,0.724,1920
0.014,0.692,0.257,0.0,0.119,0.6318,0.934,0.4224,0.492,1920
0.348,0.729,0.165,0.0,0.505,0.5566,0.936,0.3219,0.599,1920
0.0103,0.626,0.177,0.0,0.349,0.6038,0.955,0.7042,0.616,1920
0.27,0.749,0.198,0.0,0.401,0.6782,0.953,0.2964,0.786,1920
0.995,0.802,0.163,0.782,0.208,0.7367,0.0751,0.4839,0.867,1920
0.0668,0.647,0.301,0.0,0.38,0.6155,0.954,0.3368,0.471,1920
0.995,0.455,0.186,0.817,0.213,0.7469,0.131,0.7105,0.628,1920
0.99,0.691,0.176,0.0398,0.119,0.6111,0.487,0.5515,0.875,1920
0.0296,0.619,0.258,0.0,0.219,0.6543,0.958,0.7446,0.659,1920
0.0567,0.669,0.258,0.0,0.356,0.6622,0.936,0.3316,0.646,1920
0.255,0.764,0.197,0.0,0.319,0.6041,0.83,0.3907,0.748,1920
0.408,0.706,0.256,0.0,0.368,0.6921,0.929,0.4202,0.724,1920
0.995,0.625,0.123,0.194,0.113,0.6115,0.13,0.4985,0.67,1920
0.994,0.585,0.2,0.786,0.109,0.6421,0.044,0.5028,0.904,1920
0.0144,0.703,0.323,0.0,0.268,0.62,0.94,0.5498,0.603,1920
0.0201,0.624,0.345,0.0,0.0735,0.6363,0.955,0.7068,0.561,1920
0.0269,0.721,0.225,0.0,0.33,0.6232,0.949,0.4895,0.672,1920
0.995,0.581,0.256,0.859,0.171,0.7886,0.0539,0.4836,0.728,1920
0.994,0.614,0.177,0.0691,0.191,0.6143,0.118,0.4976,0.819,1920
0.994,0.783,0.347,0.846,0.0944,0.8149,0.0847,0.4758,0.857,1920
0.0234,0.689,0.321,0.0,0.0651,0.6719,0.949,0.5793,0.694,1920
0.0157,0.689,0.25,0.0,0.326,0.6529,0.946,0.4112,0.461,1920
0.32,0.663,0.21,0.0,0.321,0.6413,0.924,0.3366,0.813,1920
0.991,0.456,0.178,0.0549,0.111,0.7128,0.089,0.8793,0.774,1920
0.994,0.789,0.2,0.262,0.0956,0.79,0.0738,0.4652,0.757,1920
0.959,0.0965,0.129,0.933,0.0897,0.6777,0.0375,0.3136,0.0338,1920
0.994,0.711,0.103,0.165,0.12,0.6419,0.231,0.5105,0.768,1920
0.0616,0.76,0.682,0.0,0.118,0.8388,0.0371,0.4917,0.372,2020
0.203,0.687,0.592,0.0,0.279,0.8397,0.224,0.7326,0.246,2020
0.371,0.486,0.602,0.0,0.115,0.8042,0.356,0.7156,0.44,2020
0.575,0.842,0.732,0.0,0.176,0.8643,0.149,0.5739,0.629,2020
0.447,0.793,0.782,0.0,0.124,0.8778,0.0582,0.5894,0.81,2020
0.106,0.79,0.566,0.0,0.119,0.8092,0.437,0.5818,0.586,2020
0.0931,0.878,0.57,0.0002,0.106,0.8049,0.146,0.3277,0.298,2020
0.203,0.816,0.579,0.0,0.127,0.8441,0.0867,0.4919,0.43,2020
0.384,0.824,0.513,0.0,0.109,0.8415,0.36,0.504,0.179,2020
0.0021,0.951,0.638,0.0,0.113,0.8517,0.308,0.5078,0.439,2020
0.294,0.904,0.252,0.0,0.104,0.6649,0.11,0.4834,0.227,2020
0.92,0.766,0.163,0.0001,0.107,0.6895,0.0573,0.43,0.634,2020
0.0843,0.717,0.753,0.0,0.413,0.8768,0.314,0.6025,0.407,2020
0.163,0.678,0.431,0.0,0.147,0.8339,0.0326,0.3726,0.404,2020
0.46,0.849,0.7,0.0,0.653,0.8435,0.259,0.5858,0.704,2020
0.506,0.365,0.614,0.0,0.164,0.8284,0.0831,0.3966,0.495,2020
0.0814,0.65,0.637,0.0006,0.51,0.8426,0.0369,0.574,0.575,2020
0.207,0.957,0.365,0.0,0.132,0.8201,0.0512,0.4423,0.355,2020
0.0029,0.713,0.681,0.0,0.291,0.8199,0.351,0.6518,0.635,2020
0.0406,0.951,0.72,0.0,0.0998,0.8697,0.302,0.5491,0.687,2020
0.306,0.844,0.574,0.0,0.11,0.8631,0.382,0.6475,0.476,2020
0.0084,0.664,0.828,0.0,0.294,0.8448,0.0404,0.426,0.82,2020
0.01,0.671,0.623,0.0,0.643,0.8275,0.308,0.3075,0.195,2020
0.137,0.591,0.848,0.0,0.372,0.8708,0.0828,0.4339,0.386,2020
0.246,0.506,0.569,0.0,0.112,0.8337,0.0286,0.6467,0.44,2020
0.0225,0.694,0.739,0.0,0.507,0.8542,0.185,0.5246,0.222,2020
0.311,0.867,0.686,0.0,0.1,0.856,0.221,0.5734,0.658,2020
0.512,0.686,0.362,0.0,0.168,0.751,0.617,0.5191,0.6,2020
0.441,0.736,0.458,0.0,0.148,0.8232,0.0316,0.4055,0.65,2020
0.632,0.715,0.64,0.0,0.0905,0.8308,0.106,0.3378,0.444,2020
0.0017,0.66,0.668,0.0,0.1,0.8665,0.0339,0.4752,0.468,2020
0.811,0.492,0.378,0.0,0.136,0.8282,0.0304,0.4544,0.497,2020
0.0116,0.593,0.749,0.108,0.314,0.8508,0.0475,0.6758,0.65,2020
0.0137,0.647,0.844,0.0007,0.102,0.8808,0.0457,0.6021,0.746,2020
0.0005,0.964,0.462,0.0,0.0816,0.7656,0.138,0.4998,0.592,2020
0.131,0.415,0.674,0.0,0.202,0.8122,0.335,0.5521,0.867,2020
0.423,0.245,0.394,0.0,0.093,0.7848,0.0374,0.4721,0.148,2020
0.0888,0.855,0.676,0.0,0.144,0.8498,0.325,0.5452,0.509,2020
0.0668,0.55,0.747,0.0,0.0536,0.858,0.0407,0.3277,0.648,2020
0.0948,0.843,0.549,0.0,0.155,0.8141,0.164,0.3441,0.542,2020
0.328,0.755,0.844,0.0,0.555,0.842,0.326,0.7041,0.745,2020
0.0301,0.727,0.49,0.0003,0.108,0.8113,0.21,0.7381,0.336,2020
0.0328,0.722,0.502,0.0,0.108,0.8127,0.206,0.7374,0.35,2020
0.145,0.491,0.464,0.0,0.107,0.8271,0.0875,0.5094,0.183,2020
0.366,0.642,0.607,0.0,0.0875,0.8023,0.0338,0.4318,0.72,2020
0.048,0.582,0.86,0.0,0.169,0.8755,0.0389,0.6076,0.79,2020
0.019,0.854,0.671,0.383,0.105,0.8275,0.0543,0.4424,0.631,2020
0.0212,0.887,0.601,0.0,0.184,0.841,0.434,0.5527,0.694,2020
0.0062,0.681,0.728,0.0,0.055,0.825,0.0513,0.5368,0.693,2020
0.012,0.658,0.776,0.0,0.272,0.8286,0.0493,0.4672,0.336,2020
0.0342,0.559,0.684,0.0,0.162,0.8455,0.232,0.6148,0.249,2020
0.357,0.816,0.677,0.0,0.165,0.8759,0.19,0.3235,0.533,2020
0.24,0.649,0.767,0.0,0.0929,0.8795,0.0455,0.6142,0.608,2020
0.348,0.647,0.554,0.0,0.317,0.8905,0.032,0.581,0.737,2020
0.229,0.849,0.709,0.0,0.329,0.8658,0.0794,0.3813,0.916,2020
0.0018,0.244,0.645,0.0057,0.301,0.8478,0.0456,0.7521,0.529,2020
0.535,0.575,0.374,0.0,0.178,0.8972,0.0346,0.3242,0.563,2020
0.0932,0.647,0.679,0.0004,0.085,0.8422,0.262,0.475,0.667,2020
0.137,0.719,0.758,0.0,0.129,0.8587,0.0851,0.6023,0.49,2020
0.0186,0.798,0.557,0.0009,0.124,0.8237,0.175,0.7129,0.526,2020
0.237,0.734,0.703,0.0,0.413,0.8417,0.355,0.6224,0.608,2020
0.414,0.643,0.719,0.0,0.0744,0.8529,0.11,0.4915,0.394,2020
0.0317,0.726,0.647,0.0,0.109,0.8262,0.0364,0.3788,0.366,2020
0.0451,0.729,0.619,0.0,0.0953,0.8432,0.0346,0.5042,0.623,2020
0.0449,0.811,0.521,0.0,0.145,0.7943,0.2,0.3606,0.418,2020
0.135,0.742,0.542,0.0,0.116,0.7861,0.449,0.5779,0.571,2020
0.0647,0.752,0.653,0.0,0.125,0.8675,0.293,0.6762,0.569,2020
0.406,0.682,0.7,0.0,0.174,0.8521,0.0397,0.4917,0.637,2020
0.0704,0.887,0.597,0.0,0.178,0.8353,0.281,0.5325,0.477,2020
0.541,0.702,0.768,0.0,0.105,0.8761,0.0669,0.287,0.574,2020
0.273,0.689,0.729,0.0,0.059,0.8488,0.225,0.3976,0.773,2020
0.027,0.947,0.58,0.0,0.0616,0.8201,0.46,0.5205,0.778,2020
0.162,0.666,0.553,0.0,0.106,0.8056,0.551,0.3097,0.388,2020
0.246,0.846,0.363,0.0137,0.0901,0.8249,0.0607,0.3274,0.674,2020
0.356,0.745,0.475,0.0,0.115,0.8523,0.0386,0.3891,0.431,2020
0.117,0.929,0.636,0.0,0.0994,0.8556,0.285,0.4306,0.687,2020
0.0157,0.795,0.911,0.206,0.131,0.9047,0.0875,0.6722,0.8,2020
0.115,0.651,0.788,0.0,0.0878,0.8682,0.253,0.3825,0.589,2020
0.017,0.589,0.696,0.0,0.0808,0.8146,0.0725,0.5529,0.332,2020
0.176,0.858,0.539,0.0,0.126,0.8149,0.369,0.3463,0.436,2020
0.138,0.727,0.701,0.0002,0.168,0.8613,0.074,0.3852,0.653,2020
0.127,0.511,0.635,0.0,0.0866,0.8364,0.116,0.4561,0.381,2020
0.634,0.658,0.425,0.0,0.129,0.8359,0.0401,0.5738,0.227,2020
0.0002,0.52,0.856,0.0,0.157,0.8734,0.0806,0.6558,0.47,2020
0.0017,0.372,0.479,0.0002,0.147,0.8109,0.0411,0.7175,0.08,2020
0.0122,0.827,0.664,0.0,0.251,0.8495,0.176,0.4944,0.198,2020
0.0897,0.679,0.645,0.0,0.121,0.8283,0.0513,0.4913,0.349,2020
0.0396,0.708,0.661,0.0002,0.113,0.8372,0.0546,0.4181,0.317,2020
0.431,0.676,0.529,0.0,0.149,0.7646,0.396,0.7334,0.397,2020
0.0902,0.376,0.43,0.0,0.0912,0.8365,0.0328,0.3179,0.129,2020
0.0024,0.627,0.662,0.0,0.157,0.8125,0.203,0.3687,0.207,2020
0.125,0.548,0.732,0.0,0.269,0.8511,0.336,0.585,0.612,2020
0.0017,0.876,0.463,0.0005,0.109,0.8362,0.289,0.6676,0.32,2020
0.212,0.648,0.553,0.0,0.0728,0.8402,0.0409,0.4545,0.275,2020
0.448,0.693,0.259,0.0001,0.0995,0.8156,0.0372,0.3645,0.361,2020
0.165,0.888,0.53,0.0,0.106,0.7847,0.364,0.5239,0.644,2020
0.0047,0.578,0.634,0.0,0.132,0.846,0.333,0.7534,0.216,2020
0.0021,0.857,0.654,0.0,0.115,0.8409,0.326,0.3606,0.446,2020
0.35,0.843,0.845,0.0017,0.0527,0.9029,0.0503,0.5203,0.898,2020
0.476,0.85,0.458,0.0,0.26,0.8172,0.339,0.5898,0.616,2020
0.995,0.249,0.0751,0.893,0.15,0.517,0.039,0.2718,0.351,1920
0.99,0.329,0.186,0.91,0.166,0.6916,0.034,0.3443,0.0797,1920
0.995,0.444,0.097,0.905,0.109,0.613,0.0517,0.5175,0.194,1920
0.995,0.314,0.217,0.909,0.349,0.6617,0.03,0.3403,0.2,1920
